지표연도,시도,시군구,지표명,분모(명),분자(명),지표값(퍼센트)
2015,충청남도,홍성군,당뇨병의료이용률,75179,7013,9.33
2015,충청남도,예산군,당뇨병의료이용률,72281,7578,10.48
2015,충청남도,태안군,당뇨병의료이용률,52560,5354,10.19
2015,전라북도,전주시완산구,당뇨병의료이용률,279617,19500,6.97
2015,전라북도,전주시덕진구,당뇨병의료이용률,220329,15186,6.89
2015,전라북도,군산시,당뇨병의료이용률,217790,18608,8.54
2015,전라북도,익산시,당뇨병의료이용률,239577,20459,8.54
2015,전라북도,정읍시,당뇨병의료이용률,95359,9633,10.1
2015,전라북도,남원시,당뇨병의료이용률,69175,6408,9.26
2015,전라북도,김제시,당뇨병의료이용률,76032,8407,11.06
2015,전라북도,완주군,당뇨병의료이용률,72216,6402,8.87
2015,전라북도,진안군,당뇨병의료이용률,22388,2398,10.71
2015,전라북도,무주군,당뇨병의료이용률,21345,2202,10.32
2015,전라북도,장수군,당뇨병의료이용률,19660,1876,9.54
2015,전라북도,임실군,당뇨병의료이용률,25285,2637,10.43
2015,전라북도,순창군,당뇨병의료이용률,25564,2665,10.42
2015,전라북도,고창군,당뇨병의료이용률,50361,5543,11.01
2015,전라북도,부안군,당뇨병의료이용률,48305,5746,11.9
2015,전라남도,목포시,당뇨병의료이용률,182270,16205,8.89
2015,전라남도,여수시,당뇨병의료이용률,230334,20000,8.68
2015,전라남도,순천시,당뇨병의료이용률,212907,15197,7.14
2015,전라남도,나주시,당뇨병의료이용률,76079,7917,10.41
2015,전라남도,광양시,당뇨병의료이용률,115683,7490,6.47
2015,전라남도,담양군,당뇨병의료이용률,39805,4316,10.84
2015,전라남도,곡성군,당뇨병의료이용률,26244,2740,10.44
2015,전라남도,구례군,당뇨병의료이용률,22911,2465,10.76
2015,전라남도,고흥군,당뇨병의료이용률,60200,7753,12.88
2015,전라남도,보성군,당뇨병의료이용률,38618,4496,11.64
2015,전라남도,화순군,당뇨병의료이용률,53790,5511,10.25
2015,전라남도,장흥군,당뇨병의료이용률,36421,3889,10.68
2015,전라남도,강진군,당뇨병의료이용률,33021,3828,11.59
2015,전라남도,해남군,당뇨병의료이용률,63606,6906,10.86
2015,전라남도,영암군,당뇨병의료이용률,51124,4833,9.45
2015,전라남도,무안군,당뇨병의료이용률,63659,5999,9.42
2015,전라남도,함평군,당뇨병의료이용률,30040,3765,12.53
2015,전라남도,영광군,당뇨병의료이용률,46684,5666,12.14
2015,전라남도,장성군,당뇨병의료이용률,36910,4092,11.09
2015,전라남도,완도군,당뇨병의료이용률,44570,5005,11.23
2015,전라남도,진도군,당뇨병의료이용률,27346,3139,11.48
2015,전라남도,신안군,당뇨병의료이용률,38134,4415,11.58
2015,경상북도,포항시남구,당뇨병의료이용률,194046,14123,7.28
2015,경상북도,포항시북구,당뇨병의료이용률,214130,15372,7.18
2015,경상북도,경주시,당뇨병의료이용률,217655,18729,8.6
2015,경상북도,김천시,당뇨병의료이용률,110927,10094,9.1
2015,경상북도,안동시,당뇨병의료이용률,136659,12669,9.27
2015,경상북도,구미시,당뇨병의료이용률,319911,17891,5.59
2015,경상북도,영주시,당뇨병의료이용률,90269,8647,9.58
2015,경상북도,영천시,당뇨병의료이용률,85779,9066,10.57
2015,경상북도,상주시,당뇨병의료이용률,85902,8685,10.11
2015,경상북도,문경시,당뇨병의료이용률,62524,6985,11.17
2015,경상북도,경산시,당뇨병의료이용률,204590,15429,7.54
2015,경상북도,군위군,당뇨병의료이용률,21871,2436,11.14
2015,경상북도,의성군,당뇨병의료이용률,49001,5967,12.18
2015,경상북도,청송군,당뇨병의료이용률,23202,2672,11.52
2015,경상북도,영양군,당뇨병의료이용률,15706,1703,10.84
2015,경상북도,영덕군,당뇨병의료이용률,34286,3923,11.44
2015,경상북도,청도군,당뇨병의료이용률,38735,4281,11.05
2015,경상북도,고령군,당뇨병의료이용률,31219,3050,9.77
2015,경상북도,성주군,당뇨병의료이용률,39791,4109,10.33
2015,경상북도,칠곡군,당뇨병의료이용률,96156,6938,7.22
2015,경상북도,예천군,당뇨병의료이용률,38121,4384,11.5
2015,경상북도,봉화군,당뇨병의료이용률,29068,3234,11.13
2015,경상북도,울진군,당뇨병의료이용률,42867,4136,9.65
2015,경상북도,울릉군,당뇨병의료이용률,8660,881,10.17
2015,경상남도,창원시의창구,당뇨병의료이용률,203168,11916,5.87
2015,경상남도,창원시성산구,당뇨병의료이용률,184039,8023,4.36
2015,경상남도,창원시마산합포구,당뇨병의료이용률,149054,11642,7.81
2015,경상남도,창원시마산회원구,당뇨병의료이용률,170886,11790,6.9
2015,경상남도,창원시진해구,당뇨병의료이용률,122959,8618,7.01
2015,경상남도,진주시,당뇨병의료이용률,265515,18942,7.13
2015,경상남도,통영시,당뇨병의료이용률,111474,9288,8.33
2015,경상남도,사천시,당뇨병의료이용률,92602,7696,8.31
2015,경상남도,김해시,당뇨병의료이용률,406508,24825,6.11
2015,경상남도,밀양시,당뇨병의료이용률,90739,8617,9.5
2015,경상남도,거제시,당뇨병의료이용률,191690,10834,5.65
2015,경상남도,양산시,당뇨병의료이용률,228884,16115,7.04
2015,경상남도,의령군,당뇨병의료이용률,25729,2766,10.75
2015,경상남도,함안군,당뇨병의료이용률,58030,5030,8.67
2015,경상남도,창녕군,당뇨병의료이용률,54647,5608,10.26
2015,경상남도,고성군,당뇨병의료이용률,47735,4482,9.39
2015,경상남도,남해군,당뇨병의료이용률,40344,4948,12.26
2015,경상남도,하동군,당뇨병의료이용률,41762,4135,9.9
2015,경상남도,산청군,당뇨병의료이용률,30896,3174,10.27
2015,경상남도,함양군,당뇨병의료이용률,34047,3367,9.89
2015,경상남도,거창군,당뇨병의료이용률,51318,4354,8.48
2015,경상남도,합천군,당뇨병의료이용률,43466,4683,10.77
2015,제주특별자치도,제주시,당뇨병의료이용률,342347,21490,6.28
2015,제주특별자치도,서귀포시,당뇨병의료이용률,127021,9854,7.76
2016,서울특별시,종로구,당뇨병의료이용률,131139,10097,7.7
2016,서울특별시,중구,당뇨병의료이용률,109934,8980,8.17
2016,서울특별시,용산구,당뇨병의료이용률,192955,14496,7.51
2016,서울특별시,성동구,당뇨병의료이용률,248558,18915,7.61
2016,서울특별시,광진구,당뇨병의료이용률,305887,20439,6.68
2016,서울특별시,동대문구,당뇨병의료이용률,302875,24845,8.2
2016,서울특별시,중랑구,당뇨병의료이용률,344682,29119,8.45
2016,서울특별시,성북구,당뇨병의료이용률,373888,29547,7.9
2016,서울특별시,강북구,당뇨병의료이용률,275176,24833,9.02
2016,서울특별시,도봉구,당뇨병의료이용률,286825,23894,8.33
2016,서울특별시,노원구,당뇨병의료이용률,453383,34080,7.52
2016,서울특별시,은평구,당뇨병의료이용률,404761,33012,8.16
2016,서울특별시,서대문구,당뇨병의료이용률,260157,20747,7.97
2016,서울특별시,마포구,당뇨병의료이용률,321125,21861,6.81
2016,서울특별시,양천구,당뇨병의료이용률,382469,26336,6.89
2016,서울특별시,강서구,당뇨병의료이용률,481009,35398,7.36
2016,서울특별시,구로구,당뇨병의료이용률,368685,26472,7.18
2016,서울특별시,금천구,당뇨병의료이용률,211841,16506,7.79
2016,서울특별시,영등포구,당뇨병의료이용률,343598,23726,6.91
2016,서울특별시,동작구,당뇨병의료이용률,336583,22593,6.71
2016,서울특별시,관악구,당뇨병의료이용률,446214,29175,6.54
2016,서울특별시,서초구,당뇨병의료이용률,352359,19685,5.59
2016,서울특별시,강남구,당뇨병의료이용률,462384,24408,5.28
2016,서울특별시,송파구,당뇨병의료이용률,529321,31641,5.98
2016,서울특별시,강동구,당뇨병의료이용률,372636,26131,7.01
2016,부산광역시,중구,당뇨병의료이용률,40249,4065,10.1
2016,부산광역시,서구,당뇨병의료이용률,98318,9960,10.13
2016,부산광역시,동구,당뇨병의료이용률,79270,8458,10.67
2016,부산광역시,영도구,당뇨병의료이용률,110000,12012,10.92
2016,부산광역시,부산진구,당뇨병의료이용률,317089,26562,8.38
2016,부산광역시,동래구,당뇨병의료이용률,220741,17053,7.73
2016,부산광역시,남구,당뇨병의료이용률,230236,19854,8.62
2016,부산광역시,북구,당뇨병의료이용률,251556,19702,7.83
2016,부산광역시,해운대구,당뇨병의료이용률,337191,25750,7.64
2016,부산광역시,사하구,당뇨병의료이용률,277175,23613,8.52
2016,부산광역시,금정구,당뇨병의료이용률,205155,16322,7.96
2016,부산광역시,강서구,당뇨병의료이용률,77155,5774,7.48
2016,부산광역시,연제구,당뇨병의료이용률,171909,14057,8.18
2016,부산광역시,수영구,당뇨병의료이용률,150919,12089,8.01
2016,부산광역시,사상구,당뇨병의료이용률,198897,16493,8.29
2016,부산광역시,기장군,당뇨병의료이용률,118079,9362,7.93
2016,대구광역시,중구,당뇨병의료이용률,67656,6348,9.38
2016,대구광역시,동구,당뇨병의료이용률,278417,24106,8.66
2016,대구광역시,서구,당뇨병의료이용률,175256,16417,9.37
2016,대구광역시,남구,당뇨병의료이용률,135389,12241,9.04
2016,대구광역시,북구,당뇨병의료이용률,345460,26063,7.54
2016,대구광역시,수성구,당뇨병의료이용률,345504,23648,6.84
2016,대구광역시,달서구,당뇨병의료이용률,477784,33958,7.11
2016,대구광역시,달성군,당뇨병의료이용률,153947,11577,7.52
2016,인천광역시,중구,당뇨병의료이용률,92332,8274,8.96
2016,인천광역시,동구,당뇨병의료이용률,59020,6078,10.3
2016,인천광역시,남구,당뇨병의료이용률,333877,29238,8.76
2016,인천광역시,연수구,당뇨병의료이용률,249044,16233,6.52
2016,인천광역시,남동구,당뇨병의료이용률,425774,31512,7.4
2016,인천광역시,부평구,당뇨병의료이용률,450399,34714,7.71
2016,인천광역시,계양구,당뇨병의료이용률,266811,19034,7.13
2016,인천광역시,서구,당뇨병의료이용률,394148,28122,7.13
2016,인천광역시,강화군,당뇨병의료이용률,58212,6931,11.91
2016,인천광역시,옹진군,당뇨병의료이용률,16017,1920,11.99
2016,광주광역시,동구,당뇨병의료이용률,81947,7784,9.5
2016,광주광역시,서구,당뇨병의료이용률,235685,16638,7.06
2016,광주광역시,남구,당뇨병의료이용률,173255,13752,7.94
2016,광주광역시,북구,당뇨병의료이용률,349990,25716,7.35
2016,광주광역시,광산구,당뇨병의료이용률,293470,17900,6.1
2016,대전광역시,동구,당뇨병의료이용률,192344,17452,9.07
2016,대전광역시,중구,당뇨병의료이용률,204380,18040,8.83
2016,대전광역시,서구,당뇨병의료이용률,380688,25516,6.7
2016,대전광역시,유성구,당뇨병의료이용률,247764,13919,5.62
2016,대전광역시,대덕구,당뇨병의료이용률,156981,12785,8.14
2016,울산광역시,중구,당뇨병의료이용률,196536,14473,7.36
2016,울산광역시,남구,당뇨병의료이용률,275480,17853,6.48
2016,울산광역시,동구,당뇨병의료이용률,140512,9231,6.57
2016,울산광역시,북구,당뇨병의료이용률,145500,8618,5.92
2016,울산광역시,울주군,당뇨병의료이용률,178794,13283,7.43
2016,세종특별자치시,세종시,당뇨병의료이용률,156047,10738,6.88
2016,경기도,수원시장안구,당뇨병의료이용률,236687,16608,7.02
2016,경기도,수원시권선구,당뇨병의료이용률,280625,19012,6.77
2016,경기도,수원시팔달구,당뇨병의료이용률,173274,13097,7.56
2016,경기도,수원시영통구,당뇨병의료이용률,252992,12061,4.77
2016,경기도,성남시수정구,당뇨병의료이용률,188060,14519,7.72
2016,경기도,성남시중원구,당뇨병의료이용률,206273,16276,7.89
2016,경기도,성남시분당구,당뇨병의료이용률,389989,21388,5.48
2016,경기도,의정부시,당뇨병의료이용률,340655,29145,8.56
2016,경기도,안양시만안구,당뇨병의료이용률,204640,15961,7.8
2016,경기도,안양시동안구,당뇨병의료이용률,274023,16788,6.13
2016,경기도,부천시원미구,당뇨병의료이용률,361474,24420,6.76
2016,경기도,부천시소사구,당뇨병의료이용률,184738,13872,7.51
2016,경기도,부천시오정구,당뇨병의료이용률,150292,12764,8.49
2016,경기도,광명시,당뇨병의료이용률,273170,19417,7.11
2016,경기도,평택시,당뇨병의료이용률,359038,28973,8.07
2016,경기도,동두천시,당뇨병의료이용률,74848,7513,10.04
2016,경기도,안산시상록구,당뇨병의료이용률,304918,21579,7.08
2016,경기도,안산시단원구,당뇨병의료이용률,281970,18368,6.51
2016,경기도,고양시덕양구,당뇨병의료이용률,347811,27700,7.96
2016,경기도,고양시일산동구,당뇨병의료이용률,227754,15120,6.64
2016,경기도,고양시일산서구,당뇨병의료이용률,231986,15768,6.8
2016,경기도,과천시,당뇨병의료이용률,53782,3039,5.65
2016,경기도,구리시,당뇨병의료이용률,147443,11423,7.75
2016,경기도,남양주시,당뇨병의료이용률,502011,41322,8.23
2016,경기도,오산시,당뇨병의료이용률,160735,10308,6.41
2016,경기도,시흥시,당뇨병의료이용률,332188,23310,7.02
2016,경기도,군포시,당뇨병의료이용률,229694,14849,6.46
2016,경기도,의왕시,당뇨병의료이용률,125181,8619,6.89
2016,경기도,하남시,당뇨병의료이용률,132862,10941,8.23
2016,경기도,용인시처인구,당뇨병의료이용률,178431,15356,8.61
2016,경기도,용인시기흥구,당뇨병의료이용률,305466,19327,6.33
2016,경기도,용인시수지구,당뇨병의료이용률,257846,15359,5.96
2016,경기도,파주시,당뇨병의료이용률,324845,27511,8.47
2016,경기도,이천시,당뇨병의료이용률,160189,13805,8.62
2016,경기도,안성시,당뇨병의료이용률,148990,12787,8.58
2016,경기도,김포시,당뇨병의료이용률,279242,21735,7.78
2016,경기도,화성시,당뇨병의료이용률,464010,29866,6.44
2016,경기도,광주시,당뇨병의료이용률,253913,20296,7.99
2016,경기도,양주시,당뇨병의료이용률,158735,14522,9.15
2016,경기도,포천시,당뇨병의료이용률,129763,13691,10.55
2016,경기도,여주시,당뇨병의료이용률,90858,9482,10.44
2016,경기도,연천군,당뇨병의료이용률,34033,4354,12.79
2016,경기도,가평군,당뇨병의료이용률,50516,6110,12.1
2016,경기도,양평군,당뇨병의료이용률,88198,9603,10.89
2016,강원도,춘천시,당뇨병의료이용률,215313,19330,8.98
2016,강원도,원주시,당뇨병의료이용률,256356,22343,8.72
2016,강원도,강릉시,당뇨병의료이용률,171465,15969,9.31
2016,강원도,동해시,당뇨병의료이용률,70514,6985,9.91
2016,강원도,태백시,당뇨병의료이용률,37977,3968,10.45
2016,강원도,속초시,당뇨병의료이용률,63290,6080,9.61
2016,강원도,삼척시,당뇨병의료이용률,58116,5871,10.1
2016,강원도,홍천군,당뇨병의료이용률,55097,6032,10.95
2016,강원도,횡성군,당뇨병의료이용률,38234,4463,11.67
2016,강원도,영월군,당뇨병의료이용률,33704,4087,12.13
2016,강원도,평창군,당뇨병의료이용률,36766,4357,11.85
2016,강원도,정선군,당뇨병의료이용률,32691,3673,11.24
2016,강원도,철원군,당뇨병의료이용률,33381,3909,11.71
2016,강원도,화천군,당뇨병의료이용률,16320,2032,12.45
2016,강원도,양구군,당뇨병의료이용률,15361,1800,11.72
2016,강원도,인제군,당뇨병의료이용률,22118,2359,10.67
2016,강원도,고성군,당뇨병의료이용률,23779,2716,11.42
2016,강원도,양양군,당뇨병의료이용률,22778,2417,10.61
2016,충청북도,청주시상당구,당뇨병의료이용률,137243,11332,8.26
2016,충청북도,청주시서원구,당뇨병의료이용률,170822,12383,7.25
2016,충청북도,청주시흥덕구,당뇨병의료이용률,197961,13037,6.59
2016,충청북도,청주시청원구,당뇨병의료이용률,140012,10048,7.18
2016,충청북도,충주시,당뇨병의료이용률,167647,15793,9.42
2016,충청북도,제천시,당뇨병의료이용률,110926,11070,9.98
2016,충청북도,보은군,당뇨병의료이용률,29435,3407,11.57
2016,충청북도,옥천군,당뇨병의료이용률,44221,5038,11.39
2016,충청북도,영동군,당뇨병의료이용률,42565,4562,10.72
2016,충청북도,증평군,당뇨병의료이용률,27947,2592,9.27
2016,충청북도,진천군,당뇨병의료이용률,58705,5095,8.68
2016,충청북도,괴산군,당뇨병의료이용률,34073,4150,12.18
2016,충청북도,음성군,당뇨병의료이용률,85338,7910,9.27
2016,충청북도,단양군,당뇨병의료이용률,26107,3286,12.59
2016,충청남도,천안시동남구,당뇨병의료이용률,209355,16133,7.71
2016,충청남도,천안시서북구,당뇨병의료이용률,269213,16598,6.17
2016,충청남도,공주시,당뇨병의료이용률,92881,9616,10.35
2016,충청남도,보령시,당뇨병의료이용률,86852,9214,10.61
2016,충청남도,아산시,당뇨병의료이용률,235640,17991,7.63
2016,충청남도,서산시,당뇨병의료이용률,132874,11176,8.41
2016,충청남도,논산시,당뇨병의료이용률,101183,11327,11.19
2016,충청남도,계룡시,당뇨병의료이용률,22761,1725,7.58
2016,충청남도,당진시,당뇨병의료이용률,134293,11258,8.38
2016,충청남도,금산군,당뇨병의료이용률,46552,5243,11.26
2016,충청남도,부여군,당뇨병의료이용률,60636,6986,11.52
2016,충청남도,서천군,당뇨병의료이용률,48728,6057,12.43
2016,충청남도,청양군,당뇨병의료이용률,28082,3636,12.95
2016,충청남도,홍성군,당뇨병의료이용률,77612,7598,9.79
2016,충청남도,예산군,당뇨병의료이용률,71927,7987,11.1
2016,충청남도,태안군,당뇨병의료이용률,53772,5740,10.67
2016,전라북도,전주시완산구,당뇨병의료이용률,283513,20696,7.3
2016,전라북도,전주시덕진구,당뇨병의료이용률,221725,16205,7.31
2016,전라북도,군산시,당뇨병의료이용률,219724,19804,9.01
2016,전라북도,익산시,당뇨병의료이용률,240497,21655,9
2016,전라북도,정읍시,당뇨병의료이용률,95241,10118,10.62
2016,전라북도,남원시,당뇨병의료이용률,69327,6739,9.72
2016,전라북도,김제시,당뇨병의료이용률,75510,8709,11.53
2016,전라북도,완주군,당뇨병의료이용률,76682,6990,9.12
2016,전라북도,진안군,당뇨병의료이용률,22238,2549,11.46
2016,전라북도,무주군,당뇨병의료이용률,21392,2329,10.89
2016,전라북도,장수군,당뇨병의료이용률,19753,2020,10.23
2016,전라북도,임실군,당뇨병의료이용률,25680,2821,10.99
2016,전라북도,순창군,당뇨병의료이용률,25554,2747,10.75
2016,전라북도,고창군,당뇨병의료이용률,50586,5822,11.51
2016,전라북도,부안군,당뇨병의료이용률,48054,5944,12.37
2016,전라남도,목포시,당뇨병의료이용률,183373,17026,9.28
2016,전라남도,여수시,당뇨병의료이용률,232413,21130,9.09
2016,전라남도,순천시,당뇨병의료이용률,216138,16159,7.48
2016,전라남도,나주시,당뇨병의료이용률,81881,8377,10.23
2016,전라남도,광양시,당뇨병의료이용률,118223,8083,6.84
2016,전라남도,담양군,당뇨병의료이용률,39833,4489,11.27
2016,전라남도,곡성군,당뇨병의료이용률,26439,2875,10.87
2016,전라남도,구례군,당뇨병의료이용률,23179,2577,11.12
2016,전라남도,고흥군,당뇨병의료이용률,59781,8123,13.59
2016,전라남도,보성군,당뇨병의료이용률,38489,4649,12.08
2016,전라남도,화순군,당뇨병의료이용률,53743,5735,10.67
2016,전라남도,장흥군,당뇨병의료이용률,36705,4079,11.11
2016,전라남도,강진군,당뇨병의료이용률,32387,3993,12.33
2016,전라남도,해남군,당뇨병의료이용률,63344,7170,11.32
2016,전라남도,영암군,당뇨병의료이용률,51448,5039,9.79
2016,전라남도,무안군,당뇨병의료이용률,64327,6332,9.84
2016,전라남도,함평군,당뇨병의료이용률,29940,3865,12.91
2016,전라남도,영광군,당뇨병의료이용률,46518,5854,12.58
2016,전라남도,장성군,당뇨병의료이용률,37190,4308,11.58
2016,전라남도,완도군,당뇨병의료이용률,44752,5192,11.6
2016,전라남도,진도군,당뇨병의료이용률,27288,3328,12.2
2016,전라남도,신안군,당뇨병의료이용률,38111,4645,12.19
2016,경상북도,포항시남구,당뇨병의료이용률,194361,15061,7.75
2016,경상북도,포항시북구,당뇨병의료이용률,216656,16464,7.6
2016,경상북도,경주시,당뇨병의료이용률,218336,19885,9.11
2016,경상북도,김천시,당뇨병의료이용률,115410,10819,9.37
2016,경상북도,안동시,당뇨병의료이용률,137777,13348,9.69
2016,경상북도,구미시,당뇨병의료이용률,321968,19331,6
2016,경상북도,영주시,당뇨병의료이용률,90175,9232,10.24
2016,경상북도,영천시,당뇨병의료이용률,86522,9485,10.96
2016,경상북도,상주시,당뇨병의료이용률,85922,9141,10.64
2016,경상북도,문경시,당뇨병의료이용률,62642,7276,11.62
2016,경상북도,경산시,당뇨병의료이용률,208735,16518,7.91
2016,경상북도,군위군,당뇨병의료이용률,21878,2633,12.03
2016,경상북도,의성군,당뇨병의료이용률,48734,6256,12.84
2016,경상북도,청송군,당뇨병의료이용률,23251,2747,11.81
2016,경상북도,영양군,당뇨병의료이용률,15501,1739,11.22
2016,경상북도,영덕군,당뇨병의료이용률,34068,4042,11.86
2016,경상북도,청도군,당뇨병의료이용률,39001,4545,11.65
2016,경상북도,고령군,당뇨병의료이용률,30853,3238,10.49
2016,경상북도,성주군,당뇨병의료이용률,40089,4353,10.86
2016,경상북도,칠곡군,당뇨병의료이용률,97252,7338,7.55
2016,경상북도,예천군,당뇨병의료이용률,37879,4546,12
2016,경상북도,봉화군,당뇨병의료이용률,28982,3476,11.99
2016,경상북도,울진군,당뇨병의료이용률,43094,4401,10.21
2016,경상북도,울릉군,당뇨병의료이용률,8599,912,10.61
2016,경상남도,창원시의창구,당뇨병의료이용률,204429,12733,6.23
2016,경상남도,창원시성산구,당뇨병의료이용률,183116,8554,4.67
2016,경상남도,창원시마산합포구,당뇨병의료이용률,149471,12318,8.24
2016,경상남도,창원시마산회원구,당뇨병의료이용률,170327,12450,7.31
2016,경상남도,창원시진해구,당뇨병의료이용률,127524,9257,7.26
2016,경상남도,진주시,당뇨병의료이용률,270625,20218,7.47
2016,경상남도,통영시,당뇨병의료이용률,112498,9733,8.65
2016,경상남도,사천시,당뇨병의료이용률,92440,8072,8.73
2016,경상남도,김해시,당뇨병의료이용률,412653,26948,6.53
2016,경상남도,밀양시,당뇨병의료이용률,91352,9140,10.01
2016,경상남도,거제시,당뇨병의료이용률,199762,11709,5.86
2016,경상남도,양산시,당뇨병의료이용률,238126,17737,7.45
2016,경상남도,의령군,당뇨병의료이용률,25191,2856,11.34
2016,경상남도,함안군,당뇨병의료이용률,58359,5281,9.05
2016,경상남도,창녕군,당뇨병의료이용률,55414,6010,10.85
2016,경상남도,고성군,당뇨병의료이용률,47694,4681,9.81
2016,경상남도,남해군,당뇨병의료이용률,39894,5172,12.96
2016,경상남도,하동군,당뇨병의료이용률,42990,4371,10.17
2016,경상남도,산청군,당뇨병의료이용률,31240,3312,10.6
2016,경상남도,함양군,당뇨병의료이용률,34106,3514,10.3
2016,경상남도,거창군,당뇨병의료이용률,51712,4625,8.94
2016,경상남도,합천군,당뇨병의료이용률,42726,4954,11.59
2016,제주특별자치도,제주시,당뇨병의료이용률,355139,23354,6.58
2016,제주특별자치도,서귀포시,당뇨병의료이용률,132970,10707,8.05
2017,서울특별시,종로구,당뇨병의료이용률,129849,10459,8.05
2017,서울특별시,중구,당뇨병의료이용률,110062,9363,8.51
2017,서울특별시,용산구,당뇨병의료이용률,190768,14915,7.82
2017,서울특별시,성동구,당뇨병의료이용률,251892,19807,7.86
2017,서울특별시,광진구,당뇨병의료이용률,306190,21495,7.02
2017,서울특별시,동대문구,당뇨병의료이용률,300723,25959,8.63
2017,서울특별시,중랑구,당뇨병의료이용률,345280,30821,8.93
2017,서울특별시,성북구,당뇨병의료이용률,368451,30669,8.32
2017,서울특별시,강북구,당뇨병의료이용률,274704,26097,9.5
2017,서울특별시,도봉구,당뇨병의료이용률,286707,25235,8.8
2017,서울특별시,노원구,당뇨병의료이용률,451722,35885,7.94
2017,서울특별시,은평구,당뇨병의료이용률,402506,34651,8.61
2017,서울특별시,서대문구,당뇨병의료이용률,262570,21788,8.3
2017,서울특별시,마포구,당뇨병의료이용률,315497,22354,7.09
2017,서울특별시,양천구,당뇨병의료이용률,379056,27454,7.24
2017,서울특별시,강서구,당뇨병의료이용률,489980,37793,7.71
2017,서울특별시,구로구,당뇨병의료이용률,370765,28203,7.61
2017,서울특별시,금천구,당뇨병의료이용률,214996,17643,8.21
2017,서울특별시,영등포구,당뇨병의료이용률,339158,24435,7.2
2017,서울특별시,동작구,당뇨병의료이용률,339268,23865,7.03
2017,서울특별시,관악구,당뇨병의료이용률,448389,30787,6.87
2017,서울특별시,서초구,당뇨병의료이용률,353635,20576,5.82
2017,서울특별시,강남구,당뇨병의료이용률,455466,25391,5.57
2017,서울특별시,송파구,당뇨병의료이용률,532182,33172,6.23
2017,서울특별시,강동구,당뇨병의료이용률,363963,27037,7.43
2017,부산광역시,중구,당뇨병의료이용률,40006,4252,10.63
2017,부산광역시,서구,당뇨병의료이용률,96357,10191,10.58
2017,부산광역시,동구,당뇨병의료이용률,78128,8802,11.27
2017,부산광역시,영도구,당뇨병의료이용률,108100,12573,11.63
2017,부산광역시,부산진구,당뇨병의료이용률,314953,27693,8.79
2017,부산광역시,동래구,당뇨병의료이용률,221287,18054,8.16
2017,부산광역시,남구,당뇨병의료이용률,228193,20847,9.14
2017,부산광역시,북구,당뇨병의료이용률,253273,20769,8.2
2017,부산광역시,해운대구,당뇨병의료이용률,337262,27192,8.06
2017,부산광역시,사하구,당뇨병의료이용률,276704,25195,9.11
2017,부산광역시,금정구,당뇨병의료이용률,205375,17257,8.4
2017,부산광역시,강서구,당뇨병의료이용률,86951,6471,7.44
2017,부산광역시,연제구,당뇨병의료이용률,170043,14388,8.46
2017,부산광역시,수영구,당뇨병의료이용률,151210,12699,8.4
2017,부산광역시,사상구,당뇨병의료이용률,196464,17407,8.86
2017,부산광역시,기장군,당뇨병의료이용률,122447,10278,8.39
2017,대구광역시,중구,당뇨병의료이용률,66909,6543,9.78
2017,대구광역시,동구,당뇨병의료이용률,281623,25674,9.12
2017,대구광역시,서구,당뇨병의료이용률,171614,17163,10
2017,대구광역시,남구,당뇨병의료이용률,132897,12760,9.6
2017,대구광역시,북구,당뇨병의료이용률,347277,27754,7.99
2017,대구광역시,수성구,당뇨병의료이용률,345257,24996,7.24
2017,대구광역시,달서구,당뇨병의료이용률,474041,35784,7.55
2017,대구광역시,달성군,당뇨병의료이용률,173894,13307,7.65
2017,인천광역시,중구,당뇨병의료이용률,93837,8729,9.3
2017,인천광역시,동구,당뇨병의료이용률,58371,6295,10.78
2017,인천광역시,남구,당뇨병의료이용률,346734,31637,9.12
2017,인천광역시,연수구,당뇨병의료이용률,258716,17625,6.81
2017,인천광역시,남동구,당뇨병의료이용률,428822,33875,7.9
2017,인천광역시,부평구,당뇨병의료이용률,451363,36602,8.11
2017,인천광역시,계양구,당뇨병의료이용률,267137,20494,7.67
2017,인천광역시,서구,당뇨병의료이용률,403151,30510,7.57
2017,인천광역시,강화군,당뇨병의료이용률,58796,7369,12.53
2017,인천광역시,옹진군,당뇨병의료이용률,16293,2086,12.8
2017,광주광역시,동구,당뇨병의료이용률,79866,7926,9.92
2017,광주광역시,서구,당뇨병의료이용률,241927,17944,7.42
2017,광주광역시,남구,당뇨병의료이용률,173341,14705,8.48
2017,광주광역시,북구,당뇨병의료이용률,349660,27379,7.83
2017,광주광역시,광산구,당뇨병의료이용률,299486,19232,6.42
2017,대전광역시,동구,당뇨병의료이용률,190236,18161,9.55
2017,대전광역시,중구,당뇨병의료이용률,203236,18847,9.27
2017,대전광역시,서구,당뇨병의료이용률,384271,27181,7.07
2017,대전광역시,유성구,당뇨병의료이용률,256774,15225,5.93
2017,대전광역시,대덕구,당뇨병의료이용률,155266,13466,8.67
2017,울산광역시,중구,당뇨병의료이용률,196504,15383,7.83
2017,울산광역시,남구,당뇨병의료이용률,275407,18974,6.89
2017,울산광역시,동구,당뇨병의료이용률,139899,9805,7.01
2017,울산광역시,북구,당뇨병의료이용률,149831,9358,6.25
2017,울산광역시,울주군,당뇨병의료이용률,179853,14123,7.85
2017,세종특별자치시,세종시,당뇨병의료이용률,179117,12447,6.95
